time,node_type,node_id,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
113,Node1,0,3.92,1.469,11.873,2.804,0,1,1
113,Node1,1,0.972,0.079,3.326,0.748,0,1,1
113,Node1,2,1.685,0.111,2.102,1.492,0,1,1
113,Node1,3,4.253,0.103,9.936,2.672,0,1,1
113,Node1,4,2.24,0.205,6.125,1.826,0,1,1
113,Node1,5,1.228,2.061,4.052,1.112,0,1,1
113,Node1,6,1.657,0.108,4.469,0.899,0,1,1
113,Node1,7,3.616,0.405,9.791,2.977,0,1,1
113,Node1,8,2.889,0.921,12.273,1.539,0,1,1
113,Node1,9,1.648,0.096,4.024,1.529,0,1,1
113,Node1,10,3.332,0.544,10.354,3.045,0,1,1
113,Node1,11,2.723,0.496,7.132,2.167,0,1,1
113,Node1,12,2.183,0.085,2.28,1.892,0,1,1
113,Node1,13,1.58,0.064,3.296,1.313,0,1,1
113,Node1,14,2.357,0.011,4.662,1.774,0,1,1
113,Node1,15,2.676,0.468,9.942,2.019,0,1,1
113,Node1,16,2.966,0.366,5.859,1.996,0,1,1
113,Node1,17,3.417,0.119,9.088,2.604,0,1,1
113,Node1,18,3.403,1.248,8.814,2.612,0,1,1
113,Node1,19,1.839,0.238,3.948,1.105,0,1,1
113,Node1,20,3.848,0.248,12.161,2.199,0,1,1
113,Node1,21,2.663,0.302,4.646,2.113,0,1,1
113,Node1,22,1.579,0.203,4.092,0.813,0,1,1
113,Node1,23,2.151,0.186,3.714,1.237,0,1,1
113,Node1,24,2.072,0.579,5.065,1.275,0,1,1
113,Node1,25,2.355,1.457,6.429,1.28,0,1,1
113,Node1,26,1.98,0.13,9.668,1.425,0,1,1
113,Node1,27,0.637,0.03,1.733,0.361,0,1,1
113,Node1,28,1.158,0.01,3.184,0.612,0,1,1
113,Node1,29,1.486,0.702,3.696,0.862,0,1,1
113,Node2,0,0.139,0.209,0.116,0.559,0,1,1
113,Node2,1,0.148,0.228,0.019,0.384,0,1,1
113,Node2,2,0.126,0.184,0.127,0.608,0,1,1
113,Node2,3,0.158,0.218,0.219,0.64,0,1,1
113,Node2,4,0.147,0.225,0.013,0.757,0,1,1
113,Node2,5,0.092,0.117,0.103,0.542,0,1,1
113,Node2,6,0.142,0.159,0.025,0.712,0,1,1
113,Node2,7,0.157,0.217,0.008,0.625,0,1,1
113,Node2,8,0.151,0.204,0.114,0.637,0,1,1
113,Node2,9,0.167,0.24,0.004,0.861,0,1,1
113,Node2,10,0.131,0.176,0.143,0.678,0,1,1
113,Node2,11,0.149,0.2,0.034,0.462,0,1,1
113,Node2,12,0.101,0.117,0.132,0.6,0,1,1
113,Node2,13,0.113,0.141,0.019,0.433,0,1,1
113,Node2,14,0.166,0.198,0.007,0.501,0,1,1
113,Node2,15,0.161,0.24,0.085,0.675,0,1,1
113,Node2,16,0.163,0.235,0.026,0.79,0,1,1
113,Node2,17,0.124,0.193,0.067,0.587,0,1,1
113,Node2,18,0.104,0.141,0.122,0.604,0,1,1
113,Node2,19,0.192,0.264,0.027,0.213,0,1,1
113,Node2,20,0.177,0.125,0.034,0.738,0,1,1
113,Node2,21,0.152,0.222,0.096,0.583,0,1,1
113,Node2,22,0.151,0.206,0.018,0.752,0,1,1
113,Node2,23,0.156,0.176,0.004,0.527,0,1,1
113,Node2,24,0.176,0.231,0.097,0.728,0,1,1
113,Node2,25,0.171,0.217,0.024,0.642,0,1,1
113,Node2,26,0.197,0.208,0.038,0.723,0,1,1
113,Node2,27,0.156,0.21,0.061,0.523,0,1,1
113,Node2,28,0.128,0.22,0.109,0.774,0,1,1
113,Node2,29,0.142,0.165,0.003,0.149,0,1,1
113,Node2,30,0.168,0.171,0.0,0.233,0,1,1
113,Node2,31,0.198,0.221,0.011,0.632,0,1,1
113,Node2,32,0.211,0.199,0.021,0.819,0,1,1
113,Node2,33,0.139,0.164,0.023,0.705,0,1,1
113,Node2,34,0.139,0.203,0.012,0.503,0,1,1
113,Node2,35,0.128,0.178,0.027,0.837,0,1,1
113,Node2,36,0.17,0.244,0.044,0.73,0,1,1
113,Node2,37,0.221,0.269,0.046,0.713,0,1,1
113,Node2,38,0.161,0.427,0.017,0.454,0,1,1
113,Node2,39,0.146,0.201,0.035,0.696,0,1,1
113,Node2,40,0.132,0.236,0.023,0.513,0,1,1
113,Node2,41,0.16,0.205,0.009,0.637,0,1,1
113,Node2,42,0.137,0.188,0.293,0.576,0,1,1
113,Node2,43,0.13,0.161,0.042,0.485,0,1,1
114,Node1,0,3.94,0.122,11.98,2.813,0,1,1
114,Node1,1,0.971,0.106,3.462,0.749,0,1,1
114,Node1,2,1.686,0.211,2.316,1.493,0,1,1
114,Node1,3,4.28,4.363,14.247,2.686,0,1,1
114,Node1,4,2.232,0.275,6.404,1.831,0,1,1
114,Node1,5,1.228,0.079,4.125,1.118,0,1,1
114,Node1,6,1.648,0.019,4.509,0.898,0,1,1
114,Node1,7,3.624,0.861,10.642,2.974,0,1,1
114,Node1,8,2.891,0.119,12.384,1.553,0,1,1
114,Node1,9,1.654,0.299,4.315,1.532,0,1,1
114,Node1,10,3.315,0.096,10.481,3.034,0,1,1
114,Node1,11,2.731,0.103,7.214,2.165,0,1,1
114,Node1,12,2.182,0.184,2.471,1.902,0,1,1
114,Node1,13,1.581,0.028,3.326,1.314,0,1,1
114,Node1,14,2.358,0.142,4.784,1.79,0,1,1
114,Node1,15,2.656,0.2,10.151,2.033,0,1,1
114,Node1,16,2.975,0.346,6.186,1.998,0,1,1
114,Node1,17,3.409,0.181,9.221,2.611,0,1,1
114,Node1,18,3.414,1.249,10.129,2.602,0,1,1
114,Node1,19,1.84,0.233,4.179,1.11,0,1,1
114,Node1,20,3.823,0.033,12.246,2.199,0,1,1
114,Node1,21,2.671,0.278,4.934,2.098,0,1,1
114,Node1,22,1.588,0.087,4.193,0.811,0,1,1
114,Node1,23,2.137,0.089,3.789,1.237,0,1,1
114,Node1,24,2.073,0.579,5.675,1.28,0,1,1
114,Node1,25,2.343,0.115,6.539,1.274,0,1,1
114,Node1,26,1.986,0.507,10.215,1.432,0,1,1
114,Node1,27,0.639,0.015,1.75,0.362,0,1,1
114,Node1,28,1.16,0.058,3.246,0.61,0,1,1
114,Node1,29,1.48,0.111,3.795,0.856,0,1,1
114,Node2,0,0.139,0.211,0.009,0.57,0,1,1
114,Node2,1,0.148,0.227,0.011,0.395,0,1,1
114,Node2,2,0.126,0.185,0.013,0.624,0,1,1
114,Node2,3,0.157,0.22,0.12,0.764,0,1,1
114,Node2,4,0.146,0.225,0.038,0.798,0,1,1
114,Node2,5,0.092,0.118,0.009,0.55,0,1,1
114,Node2,6,0.142,0.159,0.033,0.741,0,1,1
114,Node2,7,0.157,0.216,0.024,0.648,0,1,1
114,Node2,8,0.151,0.205,0.006,0.645,0,1,1
114,Node2,9,0.168,0.24,0.002,0.863,0,1,1
114,Node2,10,0.131,0.175,0.024,0.7,0,1,1
114,Node2,11,0.15,0.199,0.029,0.49,0,1,1
114,Node2,12,0.101,0.118,0.169,0.767,0,1,1
114,Node2,13,0.113,0.14,0.03,0.463,0,1,1
114,Node2,14,0.167,0.198,0.02,0.523,0,1,1
114,Node2,15,0.161,0.241,0.03,0.705,0,1,1
114,Node2,16,0.165,0.235,0.028,0.818,0,1,1
114,Node2,17,0.123,0.194,0.079,0.666,0,1,1
114,Node2,18,0.104,0.142,0.161,0.766,0,1,1
114,Node2,19,0.191,0.265,0.213,0.427,0,1,1
114,Node2,20,0.177,0.125,0.035,0.77,0,1,1
114,Node2,21,0.153,0.223,0.179,0.76,0,1,1
114,Node2,22,0.151,0.206,0.033,0.786,0,1,1
114,Node2,23,0.156,0.177,0.014,0.542,0,1,1
114,Node2,24,0.176,0.229,0.016,0.742,0,1,1
114,Node2,25,0.171,0.218,0.009,0.651,0,1,1
114,Node2,26,0.197,0.208,0.003,0.727,0,1,1
114,Node2,27,0.156,0.21,0.098,0.62,0,1,1
114,Node2,28,0.128,0.218,0.003,0.782,0,1,1
114,Node2,29,0.142,0.168,0.533,0.679,0,1,1
114,Node2,30,0.168,0.17,0.011,0.245,0,1,1
114,Node2,31,0.197,0.222,0.012,0.644,0,1,1
114,Node2,32,0.211,0.2,0.004,0.826,0,1,1
114,Node2,33,0.14,0.164,0.007,0.716,0,1,1
114,Node2,34,0.139,0.203,0.01,0.511,0,1,1
114,Node2,35,0.129,0.177,0.029,0.863,0,1,1
114,Node2,36,0.17,0.244,0.01,0.743,0,1,1
114,Node2,37,0.222,0.268,0.041,0.756,0,1,1
114,Node2,38,0.162,0.427,0.006,0.462,0,1,1
114,Node2,39,0.145,0.2,0.006,0.703,0,1,1
114,Node2,40,0.132,0.236,0.024,0.541,0,1,1
114,Node2,41,0.159,0.206,0.123,0.754,0,1,1
114,Node2,42,0.137,0.188,0.015,0.591,0,1,1
114,Node2,43,0.13,0.16,0.0,0.488,0,1,1
115,Node1,0,3.921,0.23,12.233,2.795,0,1,1
115,Node1,1,0.964,0.084,3.517,0.746,0,1,1
115,Node1,2,1.698,4.711,7.027,1.483,0,1,1
115,Node1,3,4.287,4.34,18.655,2.685,0,1,1
115,Node1,4,2.263,3.39,9.791,1.828,0,1,1
115,Node1,5,1.221,0.118,4.274,1.114,0,1,1
115,Node1,6,1.663,1.454,5.938,0.895,0,1,1
115,Node1,7,3.621,0.165,10.843,2.967,0,1,1
115,Node1,8,2.902,0.17,12.5,1.543,0,1,1
115,Node1,9,1.659,0.05,4.343,1.538,0,1,1
115,Node1,10,3.325,0.508,10.933,3.047,0,1,1
115,Node1,11,2.733,0.525,7.758,2.154,0,1,1
115,Node1,12,2.177,0.099,2.573,1.897,0,1,1
115,Node1,13,1.579,0.073,3.389,1.312,0,1,1
115,Node1,14,2.357,5.667,10.403,1.787,0,1,1
115,Node1,15,2.669,0.296,10.415,2.022,0,1,1
115,Node1,16,2.954,0.137,6.341,2.001,0,1,1
115,Node1,17,3.421,0.44,9.724,2.622,0,1,1
115,Node1,18,3.383,0.214,10.271,2.619,0,1,1
115,Node1,19,1.826,0.162,4.321,1.107,0,1,1
115,Node1,20,3.829,0.041,12.259,2.207,0,1,1
115,Node1,21,2.668,0.233,5.173,2.115,0,1,1
115,Node1,22,1.589,1.024,5.235,0.811,0,1,1
115,Node1,23,2.143,0.927,4.736,1.242,0,1,1
115,Node1,24,2.079,0.033,5.669,1.275,0,1,1
115,Node1,25,2.351,1.456,8.068,1.279,0,1,1
115,Node1,26,1.988,0.292,10.438,1.425,0,1,1
115,Node1,27,0.64,0.023,1.771,0.363,0,1,1
115,Node1,28,1.167,0.029,3.283,0.612,0,1,1
115,Node1,29,1.487,0.091,3.914,0.857,0,1,1
115,Node2,0,0.139,0.211,0.102,0.671,0,1,1
115,Node2,1,0.147,0.229,0.236,0.63,0,1,1
115,Node2,2,0.126,0.184,0.012,0.637,0,1,1
115,Node2,3,0.157,0.219,0.037,0.795,0,1,1
115,Node2,4,0.147,0.224,0.037,0.838,0,1,1
115,Node2,5,0.092,0.117,0.006,0.558,0,1,1
115,Node2,6,0.142,0.159,0.01,0.75,0,1,1
115,Node2,7,0.158,0.216,0.021,0.664,0,1,1
115,Node2,8,0.151,0.206,0.124,0.771,0,1,1
115,Node2,9,0.168,0.241,0.029,0.892,0,1,1
115,Node2,10,0.131,0.175,0.033,0.739,0,1,1
115,Node2,11,0.149,0.201,0.082,0.569,0,1,1
115,Node2,12,0.101,0.118,0.051,0.815,0,1,1
115,Node2,13,0.113,0.14,0.003,0.467,0,1,1
115,Node2,14,0.167,0.198,0.004,0.525,0,1,1
115,Node2,15,0.161,0.24,0.031,0.736,0,1,1
115,Node2,16,0.164,0.235,0.026,0.85,0,1,1
115,Node2,17,0.124,0.194,0.025,0.688,0,1,1
115,Node2,18,0.104,0.143,0.055,0.82,0,1,1
115,Node2,19,0.192,0.264,0.008,0.433,0,1,1
115,Node2,20,0.178,0.125,0.034,0.809,0,1,1
115,Node2,21,0.152,0.224,0.12,0.88,0,1,1
115,Node2,22,0.152,0.207,0.006,0.795,0,1,1
115,Node2,23,0.156,0.176,0.007,0.551,0,1,1
115,Node2,24,0.175,0.23,0.041,0.783,0,1,1
115,Node2,25,0.171,0.217,0.061,0.711,0,1,1
115,Node2,26,0.196,0.207,0.043,0.768,0,1,1
115,Node2,27,0.157,0.21,0.105,0.729,0,1,1
115,Node2,28,0.128,0.219,0.014,0.789,0,1,1
115,Node2,29,0.142,0.168,0.206,0.886,0,1,1
115,Node2,30,0.168,0.171,0.014,0.26,0,1,1
115,Node2,31,0.198,0.221,0.03,0.675,0,1,1
115,Node2,32,0.211,0.199,0.018,0.841,0,1,1
115,Node2,33,0.139,0.164,0.072,0.791,0,1,1
115,Node2,34,0.139,0.202,0.006,0.517,0,1,1
115,Node2,35,0.128,0.177,0.012,0.874,0,1,1
115,Node2,36,0.169,0.245,0.068,0.809,0,1,1
115,Node2,37,0.222,0.268,0.015,0.772,0,1,1
115,Node2,38,0.161,0.426,0.033,0.494,0,1,1
115,Node2,39,0.146,0.201,0.005,0.71,0,1,1
115,Node2,40,0.132,0.238,0.024,0.563,0,1,1
115,Node2,41,0.16,0.204,0.02,0.78,0,1,1
115,Node2,42,0.137,0.19,0.015,0.606,0,1,1
115,Node2,43,0.13,0.16,0.04,0.529,0,1,1
116,Node1,0,3.945,1.477,13.663,2.793,0,1,1
116,Node1,1,0.964,0.038,3.587,0.751,0,1,1
116,Node1,2,1.693,0.02,7.009,1.484,0,1,1
116,Node1,3,4.265,0.033,18.585,2.69,0,1,1
116,Node1,4,2.26,0.126,9.897,1.83,0,1,1
116,Node1,5,1.229,2.07,6.304,1.109,0,1,1
116,Node1,6,1.662,0.032,5.99,0.896,0,1,1
116,Node1,7,3.611,0.043,10.867,2.98,0,1,1
116,Node1,8,2.894,0.269,12.831,1.549,0,1,1
116,Node1,9,1.645,0.041,4.398,1.531,0,1,1
116,Node1,10,3.334,0.002,10.983,3.037,0,1,1
116,Node1,11,2.713,0.577,8.29,2.156,0,1,1
116,Node1,12,2.202,5.086,7.652,1.889,0,1,1
116,Node1,13,1.579,0.078,3.48,1.302,0,1,1
116,Node1,14,2.365,0.23,10.626,1.776,0,1,1
116,Node1,15,2.67,0.279,10.704,2.03,0,1,1
116,Node1,16,2.957,0.141,6.52,1.991,0,1,1
116,Node1,17,3.422,0.883,10.567,2.613,0,1,1
116,Node1,18,3.389,1.259,11.527,2.601,0,1,1
116,Node1,19,1.845,1.961,6.303,1.105,0,1,1
116,Node1,20,3.838,2.998,15.345,2.209,0,1,1
116,Node1,21,2.648,0.103,5.3,2.096,0,1,1
116,Node1,22,1.59,0.091,5.318,0.809,0,1,1
116,Node1,23,2.137,0.098,4.81,1.237,0,1,1
116,Node1,24,2.076,0.578,6.282,1.276,0,1,1
116,Node1,25,2.348,0.039,8.068,1.279,0,1,1
116,Node1,26,1.984,0.089,10.6,1.421,0,1,1
116,Node1,27,0.639,0.264,2.024,0.362,0,1,1
116,Node1,28,1.162,0.009,3.296,0.614,0,1,1
116,Node1,29,1.489,0.706,4.597,0.863,0,1,1
116,Node2,0,0.139,0.211,0.118,0.788,0,1,1
116,Node2,1,0.148,0.227,0.132,0.762,0,1,1
116,Node2,2,0.126,0.184,0.01,0.644,0,1,1
116,Node2,3,0.157,0.218,0.033,0.829,0,1,1
116,Node2,4,0.147,0.226,0.013,0.848,0,1,1
116,Node2,5,0.092,0.118,0.11,0.666,0,1,1
116,Node2,6,0.142,0.159,0.08,0.832,0,1,1
116,Node2,7,0.158,0.216,0.091,0.756,0,1,1
116,Node2,8,0.151,0.206,0.005,0.777,0,1,1
116,Node2,9,0.167,0.242,0.017,0.904,0,1,1
116,Node2,10,0.131,0.175,0.128,0.862,0,1,1
116,Node2,11,0.149,0.2,0.029,0.603,0,1,1
116,Node2,12,0.101,0.119,0.05,0.871,0,1,1
116,Node2,13,0.112,0.141,0.199,0.67,0,1,1
116,Node2,14,0.168,0.198,0.004,0.53,0,1,1
116,Node2,15,0.161,0.242,0.031,0.768,0,1,1
116,Node2,16,0.164,0.234,0.027,0.873,0,1,1
116,Node2,17,0.124,0.194,0.025,0.713,0,1,1
116,Node2,18,0.104,0.143,0.054,0.874,0,1,1
116,Node2,19,0.19,0.267,0.224,0.657,0,1,1
116,Node2,20,0.178,0.124,0.058,0.868,0,1,1
116,Node2,21,0.153,0.224,0.019,0.902,0,1,1
116,Node2,22,0.151,0.206,0.029,0.818,0,1,1
116,Node2,23,0.156,0.176,0.318,0.871,0,1,1
116,Node2,24,0.176,0.232,0.064,0.85,0,1,1
116,Node2,25,0.17,0.218,0.015,0.731,0,1,1
116,Node2,26,0.197,0.208,0.012,0.781,0,1,1
116,Node2,27,0.157,0.211,0.082,0.806,0,1,1
116,Node2,28,0.128,0.219,0.008,0.799,0,1,1
116,Node2,29,0.141,0.168,0.015,0.9,0,1,1
116,Node2,30,0.167,0.172,0.596,0.856,0,1,1
116,Node2,31,0.198,0.222,0.022,0.7,0,1,1
116,Node2,32,0.211,0.199,0.013,0.858,0,1,1
116,Node2,33,0.139,0.164,0.022,0.812,0,1,1
116,Node2,34,0.139,0.204,0.141,0.661,0,1,1
116,Node2,35,0.129,0.177,0.005,0.883,0,1,1
116,Node2,36,0.168,0.245,0.028,0.834,0,1,1
116,Node2,37,0.223,0.267,0.076,0.846,0,1,1
116,Node2,38,0.161,0.425,0.015,0.507,0,1,1
116,Node2,39,0.146,0.2,0.012,0.725,0,1,1
116,Node2,40,0.132,0.236,0.008,0.572,0,1,1
116,Node2,41,0.16,0.204,0.024,0.802,0,1,1
116,Node2,42,0.137,0.19,0.286,0.898,0,1,1
116,Node2,43,0.13,0.161,0.015,0.544,0,1,1
117,Node1,0,3.948,0.072,13.79,2.795,0,1,1
117,Node1,1,0.971,0.105,3.682,0.75,0,1,1
117,Node1,2,1.704,0.201,7.234,1.486,0,1,1
117,Node1,3,4.288,0.194,18.841,2.673,0,1,1
117,Node1,4,2.251,0.241,10.169,1.828,0,1,1
117,Node1,5,1.224,0.086,6.407,1.111,0,1,1
117,Node1,6,1.657,0.056,6.058,0.9,0,1,1
117,Node1,7,3.621,5.257,16.197,2.976,0,1,1
117,Node1,8,2.883,0.068,12.802,1.55,0,1,1
117,Node1,9,1.656,0.317,4.697,1.535,0,1,1
117,Node1,10,3.319,0.164,11.11,3.037,0,1,1
117,Node1,11,2.728,4.455,12.736,2.158,0,1,1
117,Node1,12,2.183,0.278,7.956,1.893,0,1,1
117,Node1,13,1.587,0.002,3.484,1.314,0,1,1
117,Node1,14,2.369,0.031,10.75,1.785,0,1,1
117,Node1,15,2.669,0.338,11.116,2.023,0,1,1
117,Node1,16,2.977,0.219,6.704,1.994,0,1,1
117,Node1,17,3.416,1.002,11.58,2.618,0,1,1
117,Node1,18,3.399,1.251,12.838,2.61,0,1,1
117,Node1,19,1.836,0.056,6.357,1.107,0,1,1
117,Node1,20,3.83,0.171,15.4,2.193,0,1,1
117,Node1,21,2.669,3.714,8.994,2.102,0,1,1
117,Node1,22,1.578,1.021,6.325,0.813,0,1,1
117,Node1,23,2.135,0.036,4.856,1.242,0,1,1
117,Node1,24,2.094,0.586,6.849,1.276,0,1,1
117,Node1,25,2.353,0.036,8.072,1.281,0,1,1
117,Node1,26,1.971,0.003,10.574,1.424,0,1,1
117,Node1,27,0.639,0.051,2.089,0.359,0,1,1
117,Node1,28,1.16,0.0,3.299,0.61,0,1,1
117,Node1,29,1.494,1.35,5.937,0.861,0,1,1
117,Node2,0,0.139,0.21,0.019,0.811,0,1,1
117,Node2,1,0.147,0.227,0.002,0.764,0,1,1
117,Node2,2,0.127,0.184,0.124,0.772,0,1,1
117,Node2,3,0.157,0.219,0.027,0.858,0,1,1
117,Node2,4,0.147,0.225,0.011,0.861,0,1,1
117,Node2,5,0.092,0.117,0.105,0.773,0,1,1
117,Node2,6,0.142,0.16,0.046,0.882,0,1,1
117,Node2,7,0.157,0.216,0.019,0.78,0,1,1
117,Node2,8,0.15,0.206,0.008,0.782,0,1,1
117,Node2,9,0.167,0.24,0.001,0.907,0,1,1
117,Node2,10,0.131,0.175,0.018,0.879,0,1,1
117,Node2,11,0.15,0.201,0.086,0.687,0,1,1
117,Node2,12,0.101,0.119,0.051,0.919,0,1,1
117,Node2,13,0.112,0.141,0.018,0.682,0,1,1
117,Node2,14,0.167,0.199,0.343,0.877,0,1,1
117,Node2,15,0.161,0.241,0.085,0.849,0,1,1
117,Node2,16,0.165,0.235,0.006,0.882,0,1,1
117,Node2,17,0.124,0.193,0.019,0.733,0,1,1
117,Node2,18,0.104,0.143,0.055,0.925,0,1,1
117,Node2,19,0.191,0.266,0.235,0.895,0,1,1
117,Node2,20,0.178,0.124,0.027,0.893,0,1,1
117,Node2,21,0.153,0.224,0.001,0.901,0,1,1
117,Node2,22,0.151,0.207,0.092,0.909,0,1,1
117,Node2,23,0.157,0.176,0.025,0.892,0,1,1
117,Node2,24,0.176,0.231,0.037,0.882,0,1,1
117,Node2,25,0.17,0.218,0.144,0.869,0,1,1
117,Node2,26,0.196,0.208,0.048,0.829,0,1,1
117,Node2,27,0.156,0.21,0.061,0.873,0,1,1
117,Node2,28,0.128,0.218,0.018,0.821,0,1,1
117,Node2,29,0.141,0.169,0.009,0.915,0,1,1
117,Node2,30,0.168,0.172,0.001,0.854,0,1,1
117,Node2,31,0.198,0.22,0.031,0.727,0,1,1
117,Node2,32,0.211,0.2,0.017,0.873,0,1,1
117,Node2,33,0.139,0.163,0.022,0.836,0,1,1
117,Node2,34,0.139,0.203,0.019,0.676,0,1,1
117,Node2,35,0.129,0.177,0.012,0.887,0,1,1
117,Node2,36,0.169,0.245,0.064,0.903,0,1,1
117,Node2,37,0.223,0.267,0.023,0.872,0,1,1
117,Node2,38,0.161,0.428,0.006,0.516,0,1,1
117,Node2,39,0.145,0.199,0.032,0.756,0,1,1
117,Node2,40,0.133,0.236,0.026,0.597,0,1,1
117,Node2,41,0.16,0.205,0.012,0.813,0,1,1
117,Node2,42,0.137,0.19,0.024,0.918,0,1,1
117,Node2,43,0.131,0.161,0.028,0.571,0,1,1
118,Node1,0,3.962,1.489,15.224,2.81,0,1,0
118,Node1,1,0.971,0.022,3.713,0.752,0,1,0
118,Node1,2,1.696,0.152,7.408,1.485,0,1,0
118,Node1,3,4.258,0.198,19.008,2.678,0,1,0
118,Node1,4,2.263,0.048,10.185,1.814,0,1,0
118,Node1,5,1.226,0.156,6.562,1.113,0,1,0
118,Node1,6,1.661,1.455,7.523,0.901,0,1,0
118,Node1,7,3.643,0.16,16.338,2.975,0,1,0
118,Node1,8,2.906,0.172,13.002,1.549,0,1,0
118,Node1,9,1.658,0.387,5.098,1.525,0,1,0
118,Node1,10,3.316,2.27,13.382,3.026,0,1,0
118,Node1,11,2.716,0.002,12.737,2.145,0,1,0
118,Node1,12,2.187,0.257,8.243,1.897,0,1,0
118,Node1,13,1.577,0.074,3.561,1.308,0,1,0
118,Node1,14,2.349,0.013,10.751,1.781,0,1,0
118,Node1,15,2.673,0.098,11.179,2.033,0,1,0
118,Node1,16,2.969,0.239,6.931,1.997,0,1,0
118,Node1,17,3.42,0.106,11.694,2.624,0,1,0
118,Node1,18,3.402,0.238,13.075,2.601,0,1,0
118,Node1,19,1.846,1.025,7.377,1.109,0,1,0
118,Node1,20,3.856,0.268,15.717,2.204,0,1,0
118,Node1,21,2.663,0.105,9.124,2.101,0,1,0
118,Node1,22,1.585,0.123,6.454,0.809,0,1,0
118,Node1,23,2.146,0.077,4.94,1.236,0,1,0
118,Node1,24,2.092,0.593,7.411,1.277,0,1,0
118,Node1,25,2.358,0.193,8.311,1.274,0,1,0
118,Node1,26,1.975,0.067,10.575,1.432,0,1,0
118,Node1,27,0.639,0.508,2.577,0.361,0,1,0
118,Node1,28,1.164,0.007,3.296,0.611,0,1,0
118,Node1,29,1.493,0.709,6.687,0.863,0,1,0
118,Node2,0,0.139,0.21,0.007,0.817,0,1,0
118,Node2,1,0.148,0.227,0.152,0.919,0,1,0
118,Node2,2,0.127,0.185,0.006,0.772,0,1,0
118,Node2,3,0.157,0.218,0.036,0.897,0,1,0
118,Node2,4,0.146,0.225,0.046,0.904,0,1,0
118,Node2,5,0.092,0.117,0.013,0.785,0,1,0
118,Node2,6,0.141,0.159,0.042,0.919,0,1,0
118,Node2,7,0.157,0.217,0.078,0.855,0,1,0
118,Node2,8,0.15,0.206,0.129,0.908,0,1,0
118,Node2,9,0.167,0.241,0.002,0.914,0,1,0
118,Node2,10,0.13,0.175,0.03,0.912,0,1,0
118,Node2,11,0.149,0.2,0.151,0.838,0,1,0
118,Node2,12,0.1,0.118,0.001,0.917,0,1,0
118,Node2,13,0.112,0.142,0.186,0.874,0,1,0
118,Node2,14,0.167,0.201,0.005,0.879,0,1,0
118,Node2,15,0.161,0.242,0.01,0.861,0,1,0
118,Node2,16,0.164,0.235,0.012,0.893,0,1,0
118,Node2,17,0.124,0.193,0.174,0.911,0,1,0
118,Node2,18,0.105,0.143,0.078,1.008,0,1,0
118,Node2,19,0.192,0.266,0.028,0.922,0,1,0
118,Node2,20,0.178,0.124,0.024,0.911,0,1,0
118,Node2,21,0.152,0.224,0.02,0.916,0,1,0
118,Node2,22,0.152,0.206,0.003,0.919,0,1,0
118,Node2,23,0.156,0.177,0.004,0.893,0,1,0
118,Node2,24,0.176,0.229,0.005,0.889,0,1,0
118,Node2,25,0.17,0.218,0.053,0.925,0,1,0
118,Node2,26,0.196,0.208,0.042,0.875,0,1,0
118,Node2,27,0.157,0.211,0.035,0.907,0,1,0
118,Node2,28,0.128,0.218,0.021,0.841,0,1,0
118,Node2,29,0.142,0.168,0.002,0.911,0,1,0
118,Node2,30,0.167,0.173,0.022,0.876,0,1,0
118,Node2,31,0.198,0.222,0.217,0.951,0,1,0
118,Node2,32,0.211,0.199,0.0,0.869,0,1,0
118,Node2,33,0.139,0.164,0.039,0.874,0,1,0
118,Node2,34,0.139,0.203,0.253,0.93,0,1,0
118,Node2,35,0.128,0.177,0.013,0.903,0,1,0
118,Node2,36,0.169,0.244,0.006,0.908,0,1,0
118,Node2,37,0.221,0.267,0.037,0.906,0,1,0
118,Node2,38,0.162,0.426,0.03,0.549,0,1,0
118,Node2,39,0.146,0.2,0.019,0.773,0,1,0
118,Node2,40,0.133,0.236,0.163,0.761,0,1,0
118,Node2,41,0.16,0.206,0.095,0.904,0,1,0
118,Node2,42,0.137,0.19,0.016,0.933,0,1,0
118,Node2,43,0.13,0.16,0.033,0.601,0,1,0
119,Node1,0,3.931,0.269,15.494,2.803,0,1,0
119,Node1,1,0.966,0.121,3.802,0.75,0,1,0
119,Node1,2,1.704,0.216,7.622,1.49,0,1,0
119,Node1,3,4.257,0.423,19.51,2.687,0,1,0
119,Node1,4,2.262,0.294,10.547,1.816,0,1,0
119,Node1,5,1.227,0.1,6.639,1.114,0,1,0
119,Node1,6,1.662,0.003,7.513,0.903,0,1,0
119,Node1,7,3.64,0.39,16.601,2.976,0,1,0
119,Node1,8,2.91,0.25,13.29,1.548,0,1,0
119,Node1,9,1.655,0.43,5.549,1.54,0,1,0
119,Node1,10,3.344,0.528,13.903,3.04,0,1,0
119,Node1,11,2.729,0.292,13.118,2.154,0,1,0
119,Node1,12,2.196,0.261,8.446,1.895,0,1,0
119,Node1,13,1.598,1.331,4.868,1.31,0,1,0
119,Node1,14,2.358,0.293,10.987,1.777,0,1,0
119,Node1,15,2.654,0.007,11.16,2.016,0,1,0
119,Node1,16,2.982,2.58,9.496,1.996,0,1,0
119,Node1,17,3.43,0.175,11.913,2.611,0,1,0
119,Node1,18,3.404,1.229,14.28,2.604,0,1,0
119,Node1,19,1.843,1.026,8.359,1.102,0,1,0
119,Node1,20,3.831,0.218,15.848,2.203,0,1,0
